INSEE;NOM;NOM_COUV;COM/EPCI;POP;STRATE;X;Y;NOM2;CP
78366;Mareil-le-Guyon;Mareil-le-Guyon;COM;397;0;206110;6239387.509;Mareil-le-Guyon (78490);78490
78367;Mareil-Marly;Mareil-Marly;COM;3669;3;231172;6254617.783;Mareil-Marly (78750);78750
78368;Mareil-sur-Mauldre;Mareil-sur-Mauldre;COM;1705;2;208703;6256069.427;Mareil-sur-Mauldre (78124);78124
78372;Marly-le-Roi;Marly-le-Roi;COM;16352;4;232820;6251987.041;Marly-le-Roi (78160);78160
78380;Maule;Maule;COM;5949;3;204678;6259175.213;Maule (78580);78580
78381;Maulette;Maulette;COM;1033;2;179882;6238203.33;Maulette (78550);78550
78382;Maurecourt;Maurecourt;COM;4384;3;228543;6274636.535;Maurecourt (78780);78780
78383;Maurepas;Maurepas;COM;18046;4;214142;6235960.445;Maurepas (78310);78310
78384;Médan;Médan;COM;1332;2;221228;6267157.423;Médan (78670);78670
78385;Ménerville;Ménerville;COM;214;0;177735;6267542.723;Ménerville (78200);78200
78389;Méré;Méré;COM;1658;2;202669;6240291.234;Méré (78490);78490
78391;Méricourt;Méricourt;COM;380;0;180685;6281169.779;Méricourt (78270);78270
78396;Le Mesnil-le-Roi;Le Mesnil-le-Roi;COM;6304;3;236269;6262453.583;Le Mesnil-le-Roi (78600);78600
78397;Le Mesnil-Saint-Denis;Le Mesnil-Saint-Denis;COM;6831;3;218847;6230987.196;Le Mesnil-Saint-Denis (78320);78320
78398;Les Mesnuls;Les Mesnuls;COM;876;1;204211;6233297.697;Les Mesnuls (78490);78490
78401;Meulan-en-Yvelines;Meulan-en-Yvelines;COM;9080;3;212963;6275970.045;Meulan-en-Yvelines (78250);78250
78402;Mézières-sur-Seine;Mézières-sur-Seine;COM;3776;3;198468;6266881.784;Mézières-sur-Seine (78970);78970
78403;Mézy-sur-Seine;Mézy-sur-Seine;COM;2292;2;208149;6275503.923;Mézy-sur-Seine (78250);78250
78404;Millemont;Millemont;COM;280;0;192135;6242345.505;Millemont (78940);78940
78406;Milon-la-Chapelle;Milon-la-Chapelle;COM;283;0;227879;6228890.348;Milon-la-Chapelle (78470);78470
78407;Mittainville;Mittainville;COM;632;1;182090;6217832.361;Mittainville (78125);78125
78410;Moisson;Moisson;COM;959;1;185203;6286489.154;Moisson (78840);78840
78413;Mondreville;Mondreville;COM;407;0;173339;6258590.846;Mondreville (78980);78980
78415;Montainville;Montainville;COM;502;1;206224;6254532.294;Montainville (78124);78124
78416;Montalet-le-Bois;Montalet-le-Bois;COM;318;0;203694;6283075.699;Montalet-le-Bois (78440);78440
78417;Montchauvet;Montchauvet;COM;306;0;181048;6256482.532;Montchauvet (78790);78790
78418;Montesson;Montesson;COM;14811;4;238219;6260833.639;Montesson (78360);78360
78420;Montfort-l'Amaury;Montfort-l'Amaury;COM;2903;3;201300;6236225.371;Montfort-l'Amaury (78490);78490
78423;Montigny-le-Bretonneux;Montigny-le-Bretonneux;COM;31854;4;225969;6237579.761;Montigny-le-Bretonneux (78180);78180
78431;Morainvilliers;Morainvilliers;COM;3069;3;216556;6263554.867;Morainvilliers (78630);78630
78437;Mousseaux-sur-Seine;Mousseaux-sur-Seine;COM;677;1;183669;6283550.22;Mousseaux-sur-Seine (78270);78270
78439;Mulcent;Mulcent;COM;108;0;183886;6254295.617;Mulcent (78790);78790
78440;Les Mureaux;Les Mureaux;COM;33543;4;213056;6273045.295;Les Mureaux (78130);78130
78442;Neauphle-le-Château;Neauphle-le-Château;COM;3384;3;212051;6243085.189;Neauphle-le-Château (78640);78640
78443;Neauphle-le-Vieux;Neauphle-le-Vieux;COM;910;1;206924;6243635.55;Neauphle-le-Vieux (78640);78640
78444;Neauphlette;Neauphlette;COM;839;1;171749;6263924.977;Neauphlette (78980);78980
78451;Nézel;Nézel;COM;1054;2;204746;6265103.724;Nézel (78410);78410
78455;Noisy-le-Roi;Noisy-le-Roi;COM;7692;3;228748;6248809.522;Noisy-le-Roi (78590);78590
78460;Oinville-sur-Montcient;Oinville-sur-Montcient;COM;1078;2;205525;6279205.687;Oinville-sur-Montcient (78250);78250
78464;Orcemont;Orcemont;COM;1007;2;201445;6206785.235;Orcemont (78125);78125
78465;Orgerus;Orgerus;COM;2467;2;188846;6247278.162;Orgerus (78910);78910
78466;Orgeval;Orgeval;COM;6849;3;219251;6260690.056;Orgeval (78630);78630
78470;Orphin;Orphin;COM;882;1;198504;6203299.483;Orphin (78125);78125
78472;Orsonville;Orsonville;COM;328;0;203366;6186703.823;Orsonville (78660);78660
78474;Orvilliers;Orvilliers;COM;938;1;182841;6250235.96;Orvilliers (78910);78910
78475;Osmoy;Osmoy;COM;400;0;191164;6251820.622;Osmoy (78910);78910
78478;Paray-Douaville;Paray-Douaville;COM;224;0;207425;6183713.536;Paray-Douaville (78660);78660
78481;Le Pecq;Le Pecq;COM;15792;4;234333;6256849.365;Le Pecq (78230);78230
78484;Perdreauville;Perdreauville;COM;652;1;179620;6269881.915;Perdreauville (78200);78200
78486;Le Perray-en-Yvelines;Le Perray-en-Yvelines;COM;6571;3;205205;6223475.859;Le Perray-en-Yvelines (78610);78610
78490;Plaisir;Plaisir;COM;30897;4;216719;6243112.183;Plaisir (78370);78370
78497;Poigny-la-Forêt;Poigny-la-Forêt;COM;909;1;195261;6221265.817;Poigny-la-Forêt (78125);78125
78498;Poissy;Poissy;COM;39731;4;225690;6261883.327;Poissy (78300);78300
78499;Ponthévrard;Ponthévrard;COM;685;1;212384;6198842.246;Ponthévrard (78730);78730
78501;Porcheville;Porcheville;COM;3155;3;196844;6270783.951;Porcheville (78440);78440
78502;Le Port-Marly;Le Port-Marly;COM;5454;3;234787;6254604.369;Le Port-Marly (78560);78560
78505;Prunay-le-Temple;Prunay-le-Temple;COM;412;0;186102;6250994.815;Prunay-le-Temple (78910);78910
78506;Prunay-en-Yvelines;Prunay-en-Yvelines;COM;861;1;200931;6194878.044;Prunay-en-Yvelines (78660);78660
78513;La Queue-les-Yvelines;La Queue-les-Yvelines;COM;2346;2;196844;6241414.507;La Queue-les-Yvelines (78940);78940
78516;Raizeux;Raizeux;COM;991;1;188033;6213410.347;Raizeux (78125);78125
78517;Rambouillet;Rambouillet;COM;27043;4;203314;6216278.936;Rambouillet (78120);78120
78518;Rennemoulin;Rennemoulin;COM;112;0;227347;6246560.49;Rennemoulin (78590);78590
78520;Richebourg;Richebourg;COM;1565;2;181978;6245184.354;Richebourg (78550);78550
78522;Rochefort-en-Yvelines;Rochefort-en-Yvelines;COM;894;1;220352;6205927.525;Rochefort-en-Yvelines (78730);78730
78528;Rolleboise;Rolleboise;COM;367;0;178300;6278158.225;Rolleboise (78270);78270
78530;Rosay;Rosay;COM;377;0;187454;6259778.027;Rosay (78790);78790
78531;Rosny-sur-Seine;Rosny-sur-Seine;COM;6906;3;178963;6274256.937;Rosny-sur-Seine (78710);78710
78536;Sailly;Sailly;COM;348;0;199659;6282153.262;Sailly (78440);78440
78537;Saint-Arnoult-en-Yvelines;Saint-Arnoult-en-Yvelines;COM;5791;3;215315;6202669.801;Saint-Arnoult-en-Yvelines (78730);78730
78545;Saint-Cyr-l'École;Saint-Cyr-l'École;COM;20611;4;229933;6242070.389;Saint-Cyr-l'École (78210);78210
78548;Saint-Forget;Saint-Forget;COM;450;0;222316;6226282.082;Saint-Forget (78720);78720
78550;Saint-Germain-de-la-Grange;Saint-Germain-de-la-Grange;COM;1847;2;211772;6246509.07;Saint-Germain-de-la-Grange (78640);78640
78551;Saint-Germain-en-Laye;Saint-Germain-en-Laye;COM;44410;4;233351;6264233.022;Saint-Germain-en-Laye (78100);78100
78557;Saint-Hilarion;Saint-Hilarion;COM;966;1;192434;6211094.516;Saint-Hilarion (78125);78125
78558;Saint-Illiers-la-Ville;Saint-Illiers-la-Ville;COM;378;0;171888;6271092.152;Saint-Illiers-la-Ville (78980);78980
78559;Saint-Illiers-le-Bois;Saint-Illiers-le-Bois;COM;425;0;168145;6268928.789;Saint-Illiers-le-Bois (78980);78980
78561;Saint-Lambert;Saint-Lambert;COM;444;0;223369;6229835.416;Saint-Lambert (78470);78470
78562;Saint-Léger-en-Yvelines;Saint-Léger-en-Yvelines;COM;1402;2;195913;6229216.197;Saint-Léger-en-Yvelines (78610);78610
78564;Saint-Martin-de-Bréthencourt;Saint-Martin-de-Bréthencourt;COM;680;1;213226;6192932.83;Saint-Martin-de-Bréthencourt (78660);78660
78565;Saint-Martin-des-Champs;Saint-Martin-des-Champs;COM;303;0;191403;6254182.781;Saint-Martin-des-Champs (78790);78790
78567;Saint-Martin-la-Garenne;Saint-Martin-la-Garenne;COM;929;1;186675;6280969.979;Saint-Martin-la-Garenne (78520);78520
78569;Sainte-Mesme;Sainte-Mesme;COM;912;1;216092;6196462.13;Sainte-Mesme (78730);78730
78571;Saint-Nom-la-Bretèche;Saint-Nom-la-Bretèche;COM;4892;3;224750;6251675.219;Saint-Nom-la-Bretèche (78860);78860
78575;Saint-Rémy-lès-Chevreuse;Saint-Rémy-lès-Chevreuse;COM;7750;3;231449;6224795.782;Saint-Rémy-lès-Chevreuse (78470);78470
78576;Saint-Rémy-l'Honoré;Saint-Rémy-l'Honoré;COM;1647;2;208817;6232333.665;Saint-Rémy-l'Honoré (78690);78690
78586;Sartrouville;Sartrouville;COM;51746;5;242063;6264656.492;Sartrouville (78500);78500
78588;Saulx-Marchais;Saulx-Marchais;COM;961;1;204500;6248777.813;Saulx-Marchais (78650);78650
78590;Senlisse;Senlisse;COM;503;1;219501;6221644.869;Senlisse (78720);78720
78591;Septeuil;Septeuil;COM;2310;2;187484;6255864.237;Septeuil (78790);78790
78597;Soindres;Soindres;COM;698;1;186077;6267003.293;Soindres (78200);78200
78601;Sonchamp;Sonchamp;COM;1580;2;208028;6205258.841;Sonchamp (78120);78120
78605;Tacoignières;Tacoignières;COM;1092;2;185381;6246510.573;Tacoignières (78910);78910
78606;Le Tartre-Gaudran;Le Tartre-Gaudran;COM;36;0;178520;6223575.634;Le Tartre-Gaudran (78113);78113
78608;Le Tertre-Saint-Denis;Le Tertre-Saint-Denis;COM;121;0;178924;6265167.993;Le Tertre-Saint-Denis (78980);78980
78609;Tessancourt-sur-Aubette;Tessancourt-sur-Aubette;COM;1024;2;213600;6279175.302;Tessancourt-sur-Aubette (78250);78250
78615;Thiverval-Grignon;Thiverval-Grignon;COM;1198;2;215149;6248446.938;Thiverval-Grignon (78850);78850
78616;Thoiry;Thoiry;COM;1428;2;200173;6253260.414;Thoiry (78770);78770
78618;Tilly;Tilly;COM;509;1;175326;6254121.016;Tilly (78790);78790
78620;Toussus-le-Noble;Toussus-le-Noble;COM;1164;2;235741;6232048.651;Toussus-le-Noble (78117);78117
78621;Trappes;Trappes;COM;33419;4;221973;6236897.44;Trappes (78190);78190
78623;Le Tremblay-sur-Mauldre;Le Tremblay-sur-Mauldre;COM;956;1;209013;6238157.036;Le Tremblay-sur-Mauldre (78490);78490
78624;Triel-sur-Seine;Triel-sur-Seine;COM;12360;4;223569;6271180.467;Triel-sur-Seine (78510);78510
78638;Vaux-sur-Seine;Vaux-sur-Seine;COM;5020;3;219749;6276496.913;Vaux-sur-Seine (78740);78740
78640;Vélizy-Villacoublay;Vélizy-Villacoublay;COM;22836;4;244611;6238268.636;Vélizy-Villacoublay (78140);78140
78642;Verneuil-sur-Seine;Verneuil-sur-Seine;COM;15959;4;218516;6272652.793;Verneuil-sur-Seine (78480);78480
78643;Vernouillet;Vernouillet;COM;10266;4;219807;6268941.331;Vernouillet (78540);78540
78644;La Verrière;La Verrière;COM;6222;3;217164;6233217.542;La Verrière (78320);78320
78646;Versailles;Versailles;COM;83583;6;235712;6241379.454;Versailles (78000);78000
78647;Vert;Vert;COM;851;1;187345;6264771.272;Vert (78930);78930
78650;Le Vésinet;Le Vésinet;COM;15619;4;237126;6256820.694;Le Vésinet (78110);78110
78653;Vicq;Vicq;COM;366;0;203451;6244631.4;Vicq (78490);78490
78655;Vieille-Église-en-Yvelines;Vieille-Église-en-Yvelines;COM;622;1;208645;6219069.821;Vieille-Église-en-Yvelines (78125);78125
78668;La Villeneuve-en-Chevrie;La Villeneuve-en-Chevrie;COM;658;1;170426;6277704.852;La Villeneuve-en-Chevrie (78270);78270
78672;Villennes-sur-Seine;Villennes-sur-Seine;COM;5476;3;222177;6264111.311;Villennes-sur-Seine (78670);78670
78674;Villepreux;Villepreux;COM;11044;4;224021;6246253.314;Villepreux (78450);78450
78677;Villette;Villette;COM;526;1;188532;6262412.078;Villette (78930);78930
78681;Villiers-le-Mahieu;Villiers-le-Mahieu;COM;840;1;197469;6250057.436;Villiers-le-Mahieu (78770);78770
78683;Villiers-Saint-Frédéric;Villiers-Saint-Frédéric;COM;2895;3;209591;6244438.274;Villiers-Saint-Frédéric (78640);78640
78686;Viroflay;Viroflay;COM;16744;4;241710;6241448.08;Viroflay (78220);78220
78688;Voisins-le-Bretonneux;Voisins-le-Bretonneux;COM;10722;4;228036;6234041.316;Voisins-le-Bretonneux (78960);78960
79001;L'Absie;L'Absie;COM;1062;2;-62268;5884772.903;L'Absie (79240);79240
79002;Adilly;Adilly;COM;310;0;-35141;5893503.144;Adilly (79200);79200
79003;Aiffres;Aiffres;COM;5359;3;-46127;5825762.43;Aiffres (79230);79230
79005;Airvault;Airvault;COM;3279;3;-17070;5914099.012;Airvault (79600);79600
79007;Allonne;Allonne;COM;652;1;-42523;5873879.668;Allonne (79130);79130
79008;Amailloux;Amailloux;COM;822;1;-34914;5901271.247;Amailloux (79350);79350
79009;Amuré;Amuré;COM;434;0;-67757;5821606.827;Amuré (79210);79210
79010;Arçais;Arçais;COM;609;1;-77396;5828688.573;Arçais (79210);79210
79012;Ardin;Ardin;COM;1245;2;-61781;5857868.868;Ardin (79160);79160
79013;Argentonnay;Argentonnay;COM;3197;3;-46789;5937202.813;Argentonnay (79150);79150
79014;Loretz-d'Argenton;Loretz-d'Argenton;COM;2609;3;-29683;5953315.183;Loretz-d'Argenton (79290);79290
79015;Asnières-en-Poitou;Asnières-en-Poitou;COM;192;0;-23520;5794655.837;Asnières-en-Poitou (79170);79170
79016;Assais-les-Jumeaux;Assais-les-Jumeaux;COM;770;1;-7533;5908121.69;Assais-les-Jumeaux (79600);79600
79018;Aubigné;Aubigné;COM;171;0;-16316;5787151.903;Aubigné (79110);79110
79019;Aubigny;Aubigny;COM;163;0;-11763;5897715.754;Aubigny (79390);79390
79020;Augé;Augé;COM;886;1;-32176;5852687.111;Augé (79400);79400
79022;Availles-Thouarsais;Availles-Thouarsais;COM;193;0;-15216;5918430.653;Availles-Thouarsais (79600);79600
79023;Avon;Avon;COM;61;0;319;5840216.668;Avon (79800);79800
79024;Azay-le-Brûlé;Azay-le-Brûlé;COM;1995;2;-29812;5845411.709;Azay-le-Brûlé (79400);79400
79025;Azay-sur-Thouet;Azay-sur-Thouet;COM;1113;2;-39681;5880087.585;Azay-sur-Thouet (79130);79130
79029;Beaulieu-sous-Parthenay;Beaulieu-sous-Parthenay;COM;668;1;-23190;5873352.953;Beaulieu-sous-Parthenay (79420);79420
79030;Beaussais-Vitré;Beaussais-Vitré;COM;968;1;-18968;5825736.867;Beaussais-Vitré (79370);79370
79031;Beauvoir-sur-Niort;Beauvoir-sur-Niort;COM;1776;2;-52689;5809391.107;Beauvoir-sur-Niort (79360);79360
79032;Béceleuf;Béceleuf;COM;780;1;-56723;5857562.353;Béceleuf (79160);79160
79034;Bessines;Bessines;COM;1774;2;-57172;5827310.654;Bessines (79000);79000
79038;Boismé;Boismé;COM;1186;2;-48220;5906677.933;Boismé (79300);79300
79040;La Boissière-en-Gâtine;La Boissière-en-Gâtine;COM;233;0;-42429;5868714.702;La Boissière-en-Gâtine (79310);79310
79042;Bougon;Bougon;COM;176;0;-6493;5839567.493;Bougon (79800);79800
79046;Le Bourdet;Le Bourdet;COM;568;1;-70731;5818656.071;Le Bourdet (79210);79210
79047;Boussais;Boussais;COM;452;0;-29378;5912448.678;Boussais (79600);79600
79048;La Crèche;La Crèche;COM;5782;3;-34374;5839174.225;La Crèche (79260);79260
79049;Bressuire;Bressuire;COM;19862;4;-53382;5918389.424;Bressuire (79300);79300
79050;Bretignolles;Bretignolles;COM;591;1;-66304;5921311.917;Bretignolles (79140);79140
79055;Brieuil-sur-Chizé;Brieuil-sur-Chizé;COM;124;0;-36454;5800605.312;Brieuil-sur-Chizé (79170);79170
79056;Brion-près-Thouet;Brion-près-Thouet;COM;740;1;-21043;5950247.129;Brion-près-Thouet (79290);79290
79057;Brioux-sur-Boutonne;Brioux-sur-Boutonne;COM;1440;2;-24351;5803146.551;Brioux-sur-Boutonne (79170);79170
79058;Brûlain;Brûlain;COM;775;1;-34973;5813288.498;Brûlain (79230);79230
79059;Le Busseau;Le Busseau;COM;733;1;-66127;5874294.789;Le Busseau (79240);79240
79060;Caunay;Caunay;COM;177;0;9927;5812783.831;Caunay (79190);79190
79061;Celles-sur-Belle;Celles-sur-Belle;COM;3881;3;-24915;5818483.383;Celles-sur-Belle (79370);79370
79062;Cerizay;Cerizay;COM;4802;3;-74848;5913108.297;Cerizay (79140);79140
79063;Val en Vignes;Val en Vignes;COM;2035;2;-38924;5948343.773;Val en Vignes (79150);79150
79064;Fontivillié;Fontivillié;COM;823;1;-9516;5810163.692;Fontivillié (79110);79110
79066;Champdeniers;Champdeniers;COM;1753;2;-42627;5857631.561;Champdeniers (79220);79220
79069;Chanteloup;Chanteloup;COM;1003;2;-56228;5903404.839;Chanteloup (79320);79320
79070;La Chapelle-Bâton;La Chapelle-Bâton;COM;406;0;-36117;5855780.265;La Chapelle-Bâton (79220);79220
79071;La Chapelle-Bertrand;La Chapelle-Bertrand;COM;467;0;-21309;5879990.861;La Chapelle-Bertrand (79200);79200
79074;La Chapelle-Pouilloux;La Chapelle-Pouilloux;COM;176;0;5347;5802458.793;La Chapelle-Pouilloux (79190);79190
79076;La Chapelle-Saint-Laurent;La Chapelle-Saint-Laurent;COM;2049;2;-51873;5898490.947;La Chapelle-Saint-Laurent (79430);79430
79077;Beugnon-Thireuil;Beugnon-Thireuil;COM;733;1;-58590;5871856.677;Beugnon-Thireuil (79130);79130
79078;Plaine-d'Argenson;Plaine-d'Argenson;COM;974;1;-53349;5801975.691;Plaine-d'Argenson (79360);79360
79079;Mauléon;Mauléon;COM;8623;3;-83175;5933426.288;Mauléon (79700);79700
79080;Châtillon-sur-Thouet;Châtillon-sur-Thouet;COM;2671;3;-28983;5888848.657;Châtillon-sur-Thouet (79200);79200
79081;Chauray;Chauray;COM;7155;3;-42410;5836883.026;Chauray (79180);79180
79083;Chef-Boutonne;Chef-Boutonne;COM;2407;2;-11268;5798911.469;Chef-Boutonne (79110);79110
79084;Chenay;Chenay;COM;447;0;-1291;5833494.746;Chenay (79120);79120
79085;Chérigné;Chérigné;COM;133;0;-19151;5798729.537;Chérigné (79170);79170
79086;Cherveux;Cherveux;COM;1929;2;-39319;5848136.416;Cherveux (79410);79410
79087;Chey;Chey;COM;554;1;-5514;5827524.488;Chey (79120);79120
79088;Chiché;Chiché;COM;1688;2;-39182;5908777.825;Chiché (79350);79350
79089;Le Chillou;Le Chillou;COM;161;0;-13669;5904428.742;Le Chillou (79600);79600
79090;Chizé;Chizé;COM;843;1;-39674;5798118.296;Chizé (79170);79170
79091;Cirières;Cirières;COM;946;1;-69244;5916116.208;Cirières (79140);79140
79092;Clavé;Clavé;COM;361;0;-22457;5861423.504;Clavé (79420);79420
79094;Clessé;Clessé;COM;943;1;-44603;5897266.761;Clessé (79350);79350
79095;Clussais-la-Pommeraie;Clussais-la-Pommeraie;COM;584;1;3587;5810257.5;Clussais-la-Pommeraie (79190);79190
79096;Combrand;Combrand;COM;1139;2;-77463;5919828.654;Combrand (79140);79140
79100;Coulon;Coulon;COM;2266;2;-65099;5834563.796;Coulon (79510);79510
79101;Coulonges-sur-l'Autize;Coulonges-sur-l'Autize;COM;2349;2;-66735;5858067.055;Coulonges-sur-l'Autize (79160);79160
79102;Coulonges-Thouarsais;Coulonges-Thouarsais;COM;437;0;-37063;5929552.453;Coulonges-Thouarsais (79330);79330
79103;Courlay;Courlay;COM;2416;2;-64341;5906631.903;Courlay (79440);79440
79104;Cours;Cours;COM;563;1;-46160;5861302.214;Cours (79220);79220
79105;Les Châteliers;Les Châteliers;COM;465;0;-15195;5861123.417;Les Châteliers (79340);79340
79106;Couture-d'Argenson;Couture-d'Argenson;COM;405;0;-9431;5779661.147;Couture-d'Argenson (79110);79110
79108;Doux;Doux;COM;230;0;769;5899623.067;Doux (79390);79390
79109;Échiré;Échiré;COM;3532;3;-47578;5843814.453;Échiré (79410);79410
79111;Ensigné;Ensigné;COM;289;0;-28690;5793427.664;Ensigné (79170);79170
79112;Épannes;Épannes;COM;857;1;-65537;5816345.471;Épannes (79270);79270
79114;Exireuil;Exireuil;COM;1571;2;-19668;5853395.847;Exireuil (79400);79400
79115;Exoudun;Exoudun;COM;558;1;-8075;5834797.396;Exoudun (79800);79800
79116;Faye-l'Abbesse;Faye-l'Abbesse;COM;1119;2;-38230;5915065.725;Faye-l'Abbesse (79350);79350
79117;Faye-sur-Ardin;Faye-sur-Ardin;COM;656;1;-56205;5851486.421;Faye-sur-Ardin (79160);79160
79118;Fénery;Fénery;COM;283;0;-40539;5890770.216;Fénery (79450);79450
79119;Fenioux;Fenioux;COM;633;1;-55026;5867454.314;Fenioux (79160);79160
79120;La Ferrière-en-Parthenay;La Ferrière-en-Parthenay;COM;757;1;-8790;5884766.881;La Ferrière-en-Parthenay (79390);79390
79121;Fomperron;Fomperron;COM;399;0;-13130;5856035.177;Fomperron (79340);79340
79122;Fontenille-Saint-Martin-d'Entraigues;Fontenille-Saint-Martin-d'Entraigues;COM;533;1;-14736;5798381.312;Fontenille-Saint-Martin-d'Entraigues (79110);79110
79123;La Forêt-sur-Sèvre;La Forêt-sur-Sèvre;COM;2284;2;-72130;5902850.166;La Forêt-sur-Sèvre (79380);79380
79124;Les Forges;Les Forges;COM;109;0;-2241;5867764.172;Les Forges (79340);79340
79125;Fors;Fors;COM;1824;2;-46128;5819108.227;Fors (79230);79230
79126;Les Fosses;Les Fosses;COM;435;0;-41074;5807473.192;Les Fosses (79360);79360
79127;La Foye-Monjault;La Foye-Monjault;COM;847;1;-59306;5810383.177;La Foye-Monjault (79360);79360
79128;François;François;COM;953;1;-38364;5841778.79;François (79260);79260
79129;Fressines;Fressines;COM;1751;2;-33353;5832588.29;Fressines (79370);79370
79130;Frontenay-Rohan-Rohan;Frontenay-Rohan-Rohan;COM;2924;3;-60135;5821417.824;Frontenay-Rohan-Rohan (79270);79270
79131;Geay;Geay;COM;322;0;-38841;5920730.397;Geay (79330);79330
79132;Genneton;Genneton;COM;313;0;-48712;5949388.375;Genneton (79150);79150
79133;Germond-Rouvre;Germond-Rouvre;COM;1194;2;-46537;5852837.954;Germond-Rouvre (79220);79220
79134;Glénay;Glénay;COM;570;1;-26847;5918684.868;Glénay (79330);79330
79135;Gourgé;Gourgé;COM;937;1;-20507;5897360.283;Gourgé (79200);79200
79136;Alloinay;Alloinay;COM;907;1;-4351;5804832.467;Alloinay (79110);79110
79137;Granzay-Gript;Granzay-Gript;COM;902;1;-53456;5816637.702;Granzay-Gript (79360);79360
79139;Les Groseillers;Les Groseillers;COM;55;0;-45330;5865858.531;Les Groseillers (79220);79220
79140;Valdelaume;Valdelaume;COM;818;1;-256;5794122.753;Valdelaume (79110);79110
79141;Irais;Irais;COM;207;0;-10713;5921809.555;Irais (79600);79600
79142;Juillé;Juillé;COM;100;0;-24948;5798339.51;Juillé (79170);79170
79144;Juscorps;Juscorps;COM;377;0;-41966;5814177.973;Juscorps (79230);79230
79145;Lageon;Lageon;COM;367;0;-27729;5898165.683;Lageon (79200);79200
79147;Largeasse;Largeasse;COM;731;1;-57301;5890321.385;Largeasse (79240);79240
79148;Lezay;Lezay;COM;1977;2;-2187;5823025.462;Lezay (79120);79120
79149;Lhoumois;Lhoumois;COM;137;0;-14122;5894343.435;Lhoumois (79390);79390
